Channel 2 (V),Channel 1 (V),Timestamp
2.992005578,3.396918127,2024-09-20 18:16:15.111992240
2.991293737,3.391935239,2024-09-20 18:16:15.111992560
2.990819177,3.38576595,2024-09-20 18:16:15.111992880
2.990028242,3.379043006,2024-09-20 18:16:15.111993200
2.989237307,3.372399156,2024-09-20 18:16:15.111993520
2.989316401,3.366704427,2024-09-20 18:16:15.111993840
2.988367279,3.360614231,2024-09-20 18:16:15.111994160
2.987734532,3.356343185,2024-09-20 18:16:15.111994480
2.988129999,3.352230325,2024-09-20 18:16:15.111994800
2.987655438,3.348592026,2024-09-20 18:16:15.111995120
2.987497251,3.346693783,2024-09-20 18:16:15.111995440
2.986864504,3.34455826,2024-09-20 18:16:15.111995760
2.986943597,3.342422737,2024-09-20 18:16:15.111996080
2.987259971,3.260798291,2024-09-20 18:16:15.111996400
2.987418158,2.861692716,2024-09-20 18:16:15.111996720
2.987101784,3.294333916,2024-09-20 18:16:15.111997040
2.987180878,3.289351028,2024-09-20 18:16:15.111997360
2.986943597,3.274639646,2024-09-20 18:16:15.111997680
2.985994476,3.261272852,2024-09-20 18:16:15.111998000
2.98654813,3.255578123,2024-09-20 18:16:15.111998320
2.985915382,3.25367988,2024-09-20 18:16:15.111998640
2.985757195,3.255815403,2024-09-20 18:16:15.111998960
2.985282635,3.259137328,2024-09-20 18:16:15.111999280
2.984175326,3.263882936,2024-09-20 18:16:15.111999600
2.984175326,3.269894038,2024-09-20 18:16:15.111999920
2.984412607,3.274718739,2024-09-20 18:16:15.112000240
2.983305298,3.280650748,2024-09-20 18:16:15.112000560
2.983305298,3.286108197,2024-09-20 18:16:15.112000880
2.982988925,3.29053743,2024-09-20 18:16:15.112001200
2.983305298,3.294492103,2024-09-20 18:16:15.112001520
2.982909831,3.297102187,2024-09-20 18:16:15.112001840
2.983226205,3.299158617,2024-09-20 18:16:15.112002160
2.983068018,3.300265925,2024-09-20 18:16:15.112002480
2.982514364,3.30153142,2024-09-20 18:16:15.112002800
2.982277083,3.303034196,2024-09-20 18:16:15.112003120
2.981802523,3.30335057,2024-09-20 18:16:15.112003440
2.98196071,3.303508757,2024-09-20 18:16:15.112003760
2.981090682,3.304220598,2024-09-20 18:16:15.112004080
2.980457934,3.304378785,2024-09-20 18:16:15.112004400
2.980299747,3.304695158,2024-09-20 18:16:15.112004720
2.979746093,3.304853345,2024-09-20 18:16:15.112005040
2.979825186,3.305327906,2024-09-20 18:16:15.112005360
2.979825186,3.306672495,2024-09-20 18:16:15.112005680
2.979746093,3.307858897,2024-09-20 18:16:15.112006000
2.979192439,3.308570738,2024-09-20 18:16:15.112006320
2.978638785,3.309203485,2024-09-20 18:16:15.112006640
2.97784785,3.30975714,2024-09-20 18:16:15.112006960
2.97784785,3.311418102,2024-09-20 18:16:15.112007280
2.977215102,3.313316345,2024-09-20 18:16:15.112007600
2.976265981,3.31410728,2024-09-20 18:16:15.112007920
2.97579142,3.313790906,2024-09-20 18:16:15.112008240
2.975000486,3.313949093,2024-09-20 18:16:15.112008560
2.975079579,3.314740027,2024-09-20 18:16:15.112008880
2.974605018,3.315135495,2024-09-20 18:16:15.112009200
2.97326043,3.316005523,2024-09-20 18:16:15.112009520
2.972469495,3.316875551,2024-09-20 18:16:15.112009840
2.971994934,3.318220139,2024-09-20 18:16:15.112010200
2.970966719,3.318536513,2024-09-20 18:16:15.112010500
2.970650346,3.31845742,2024-09-20 18:16:15.112010800
2.969463944,3.318773793,2024-09-20 18:16:15.112011100
2.968673009,3.319327448,2024-09-20 18:16:15.112011400
2.968198448,3.319485635,2024-09-20 18:16:15.112011800
2.967802981,3.32075113,2024-09-20 18:16:15.112012100
2.967170234,3.321700251,2024-09-20 18:16:15.112012400
2.965983832,3.322016625,2024-09-20 18:16:15.112012700
2.965430177,3.322016625,2024-09-20 18:16:15.112013000
2.964481056,3.322095719,2024-09-20 18:16:15.112013400
2.963848308,3.32304484,2024-09-20 18:16:15.112013700
2.963057374,3.323598494,2024-09-20 18:16:15.112014000
2.962424626,3.32328212,2024-09-20 18:16:15.112014300
2.962029159,3.324073055,2024-09-20 18:16:15.112014600
2.961791879,3.324389429,2024-09-20 18:16:15.112015000
2.961317318,3.324547616,2024-09-20 18:16:15.112015300
2.960842757,3.32533855,2024-09-20 18:16:15.112015600
2.960210009,3.325496737,2024-09-20 18:16:15.112015900
2.959893636,3.325654924,2024-09-20 18:16:15.112016200
2.958549047,3.325734018,2024-09-20 18:16:15.112016600
2.957995393,3.326287672,2024-09-20 18:16:15.112016900
2.957599925,3.326762232,2024-09-20 18:16:15.112017200
2.957046271,3.326762232,2024-09-20 18:16:15.112017500
2.956492617,3.327078606,2024-09-20 18:16:15.112017800
2.955622589,3.326841326,2024-09-20 18:16:15.112018200
2.954436187,3.326762232,2024-09-20 18:16:15.112018500
2.95404072,3.327948634,2024-09-20 18:16:15.112018800
2.953487066,3.328502288,2024-09-20 18:16:15.112019100
2.952775225,3.328265008,2024-09-20 18:16:15.112019400
2.95222157,3.329530503,2024-09-20 18:16:15.112019800
2.95198429,3.329293223,2024-09-20 18:16:15.112020100
2.951193356,3.329767784,2024-09-20 18:16:15.112020400
2.950956075,3.329767784,2024-09-20 18:16:15.112020700
2.950402421,3.329293223,2024-09-20 18:16:15.112021000
2.94992786,3.329925971,2024-09-20 18:16:15.112021400
2.949057832,3.329767784,2024-09-20 18:16:15.112021700
2.949136926,3.330242344,2024-09-20 18:16:15.112022000
2.948662365,3.330716905,2024-09-20 18:16:15.112022300
2.948820552,3.330084158,2024-09-20 18:16:15.112022600
2.94739687,3.329767784,2024-09-20 18:16:15.112023000
2.947080496,3.329925971,2024-09-20 18:16:15.112023300
2.946447748,3.330005064,2024-09-20 18:16:15.112023600
2.946447748,3.330084158,2024-09-20 18:16:15.112023900
2.945815001,3.330400531,2024-09-20 18:16:15.112024200
2.94510316,3.330400531,2024-09-20 18:16:15.112024600
2.944549505,3.330242344,2024-09-20 18:16:15.112024900
2.944628599,3.330479625,2024-09-20 18:16:15.112025200
2.943679477,3.330084158,2024-09-20 18:16:15.112025500
2.94352129,3.330242344,2024-09-20 18:16:15.112025800
2.94328401,3.330875092,2024-09-20 18:16:15.112026200
2.942888543,3.330875092,2024-09-20 18:16:15.112026500
2.942809449,3.331191466,2024-09-20 18:16:15.112026800
2.942176702,3.331033279,2024-09-20 18:16:15.112027100
2.941939421,3.330163251,2024-09-20 18:16:15.112027400
2.941543954,3.330321438,2024-09-20 18:16:15.112027800
2.941543954,3.330005064,2024-09-20 18:16:15.112028100
2.942097608,3.329846877,2024-09-20 18:16:15.112028400
2.941543954,3.329925971,2024-09-20 18:16:15.112028700
2.940515739,3.330084158,2024-09-20 18:16:15.112029000
2.939962085,3.330163251,2024-09-20 18:16:15.112029400
2.939487524,3.329609597,2024-09-20 18:16:15.112029700
2.937905655,3.32945141,2024-09-20 18:16:15.112030000
2.937826562,3.329135036,2024-09-20 18:16:15.112030300
2.937826562,3.328976849,2024-09-20 18:16:15.112030600
2.937589281,3.328818662,2024-09-20 18:16:15.112031000
2.93664016,3.328897756,2024-09-20 18:16:15.112031300
2.93664016,3.32921413,2024-09-20 18:16:15.112031600
2.935770132,3.329055943,2024-09-20 18:16:15.112031900
2.935374665,3.32921413,2024-09-20 18:16:15.112032200
2.934979197,3.328897756,2024-09-20 18:16:15.112032600
2.934425543,3.328502288,2024-09-20 18:16:15.112032900
2.934267356,3.328265008,2024-09-20 18:16:15.112033200
2.933713702,3.327869541,2024-09-20 18:16:15.112033500
2.932922767,3.327869541,2024-09-20 18:16:15.112033800
2.933080954,3.32763226,2024-09-20 18:16:15.112034200
2.932685487,3.327315887,2024-09-20 18:16:15.112034500
2.931736366,3.327315887,2024-09-20 18:16:15.112034800
2.931182711,3.327553167,2024-09-20 18:16:15.112035100
2.931103618,3.326841326,2024-09-20 18:16:15.112035400
2.930866338,3.329135036,2024-09-20 18:16:15.112035800
2.929759029,3.358636895,2024-09-20 18:16:15.112036100
2.929917216,3.370580007,2024-09-20 18:16:15.112036400
2.929047188,3.376116548,2024-09-20 18:16:15.112036700
2.928256254,3.388455127,2024-09-20 18:16:15.112037000
2.927781693,3.398104529,2024-09-20 18:16:15.112037400
2.926990758,3.404036538,2024-09-20 18:16:15.112037700
2.926595291,3.403799258,2024-09-20 18:16:15.112038000
2.926753478,3.402059202,2024-09-20 18:16:15.112038300
2.925567076,3.398499996,2024-09-20 18:16:15.112038600
2.925804356,3.392963454,2024-09-20 18:16:15.112039000
2.925329796,3.387110539,2024-09-20 18:16:15.112039300
2.925567076,3.380862156,2024-09-20 18:16:15.112039600
2.924617955,3.374851053,2024-09-20 18:16:15.112039900
2.923510646,3.36836539,2024-09-20 18:16:15.112040200
2.922166058,3.363619783,2024-09-20 18:16:15.112040600
2.922166058,3.359111456,2024-09-20 18:16:15.112040900
2.921849684,2.894437407,2024-09-20 18:16:15.112041200
2.920505095,3.246956936,2024-09-20 18:16:15.112041500
2.919951441,3.305327906,2024-09-20 18:16:15.112041800
2.919160506,3.297339467,2024-09-20 18:16:15.112042200
2.919081413,3.280967122,2024-09-20 18:16:15.112042500
2.918290478,3.267204861,2024-09-20 18:16:15.112042800
2.917499544,3.260719197,2024-09-20 18:16:15.112043100
2.917341357,3.25779274,2024-09-20 18:16:15.112043400
2.91718317,3.257159992,2024-09-20 18:16:15.112043800
2.916787703,3.258979141,2024-09-20 18:16:15.112044100
2.916154955,3.262933814,2024-09-20 18:16:15.112044400
2.915838581,3.268312169,2024-09-20 18:16:15.112044700
2.91488946,3.273769618,2024-09-20 18:16:15.112045001
2.914256712,3.279464346,2024-09-20 18:16:15.112045400
2.913703058,3.283577206,2024-09-20 18:16:15.112045700
2.913149404,3.287769159,2024-09-20 18:16:15.112046000
2.912912123,3.290616523,2024-09-20 18:16:15.112046300
2.912358469,3.293068421,2024-09-20 18:16:15.112046601
2.912358469,3.294966664,2024-09-20 18:16:15.112047000
2.911883908,3.295836692,2024-09-20 18:16:15.112047300
2.911172067,3.296311252,2024-09-20 18:16:15.112047600
2.910697507,3.295994878,2024-09-20 18:16:15.112047900
2.911092974,3.296627626,2024-09-20 18:16:15.112048200
2.909669292,3.296469439,2024-09-20 18:16:15.112048600
2.909511105,3.296232159,2024-09-20 18:16:15.112048901
2.908957451,3.29670672,2024-09-20 18:16:15.112049200
2.909352918,3.297023093,2024-09-20 18:16:15.112049500
2.909194731,3.296785813,2024-09-20 18:16:15.112049800
2.907691955,3.296073972,2024-09-20 18:16:15.112050200
2.907612862,3.29670672,2024-09-20 18:16:15.112050500
2.907375581,3.296944,2024-09-20 18:16:15.112050800
2.907059208,3.298130402,2024-09-20 18:16:15.112051100
2.90618918,3.298525869,2024-09-20 18:16:15.112051400
2.905872806,3.29923771,2024-09-20 18:16:15.112051800
2.904290937,3.300028645,2024-09-20 18:16:15.112052100
2.904211843,3.300661392,2024-09-20 18:16:15.112052400
2.903895469,3.300898673,2024-09-20 18:16:15.112052700
2.903500002,3.301689607,2024-09-20 18:16:15.112053000
2.903262722,3.302401448,2024-09-20 18:16:15.112053400
2.901680853,3.302955102,2024-09-20 18:16:15.112053700
2.901522666,3.303271476,2024-09-20 18:16:15.112054000
2.901918133,3.303983317,2024-09-20 18:16:15.112054300
2.901127198,3.304220598,2024-09-20 18:16:15.112054600
2.901127198,3.304774252,2024-09-20 18:16:15.112055000
2.900336264,3.304536972,2024-09-20 18:16:15.112055300
2.900098984,3.304932439,2024-09-20 18:16:15.112055600
2.899228956,3.305565186,2024-09-20 18:16:15.112055900
2.899387142,3.305407,2024-09-20 18:16:15.112056200
2.898517114,3.305802467,2024-09-20 18:16:15.112056600
2.898675301,3.306039747,2024-09-20 18:16:15.112056900
2.898517114,3.306435214,2024-09-20 18:16:15.112057200
2.897805273,3.307226149,2024-09-20 18:16:15.112057500
2.897172526,3.307621616,2024-09-20 18:16:15.112057800
2.896777058,3.308254364,2024-09-20 18:16:15.112058200
2.896381591,3.308808018,2024-09-20 18:16:15.112058500
2.89543247,3.308728925,2024-09-20 18:16:15.112058800
2.894562442,3.309203485,2024-09-20 18:16:15.112059100
2.894008788,3.309124392,2024-09-20 18:16:15.112059400
2.894087881,3.309282579,2024-09-20 18:16:15.112059800
2.89313876,3.308966205,2024-09-20 18:16:15.112060100
2.892268732,3.310310794,2024-09-20 18:16:15.112060400
2.891952358,3.310864448,2024-09-20 18:16:15.112060700
2.891952358,3.310627168,2024-09-20 18:16:15.112061000
2.89155689,3.310627168,2024-09-20 18:16:15.112061400
2.890686862,3.310785355,2024-09-20 18:16:15.112061700
2.890528675,3.311259915,2024-09-20 18:16:15.112062000
2.890212302,3.311022635,2024-09-20 18:16:15.112062300
2.889579554,3.311259915,2024-09-20 18:16:15.112062600
2.8890259,3.311655383,2024-09-20 18:16:15.112063000
2.888788619,3.312209037,2024-09-20 18:16:15.112063300
2.888314059,3.312604504,2024-09-20 18:16:15.112063600
2.887760405,3.313079065,2024-09-20 18:16:15.112063900
2.887127657,3.312920878,2024-09-20 18:16:15.112064200
2.886653096,3.312920878,2024-09-20 18:16:15.112064600
2.885941255,3.313474532,2024-09-20 18:16:15.112064900
2.885387601,3.313949093,2024-09-20 18:16:15.112065200
2.884992134,3.313869999,2024-09-20 18:16:15.112065500
2.885545788,3.314423653,2024-09-20 18:16:15.112065800
2.884438479,3.314977308,2024-09-20 18:16:15.112066200
2.883568451,3.315056401,2024-09-20 18:16:15.112066500
2.882935704,3.314977308,2024-09-20 18:16:15.112066800
2.882935704,3.314660934,2024-09-20 18:16:15.112067100
2.882540237,3.315530962,2024-09-20 18:16:15.112067400
2.881907489,3.315135495,2024-09-20 18:16:15.112067800
2.881907489,3.315293681,2024-09-20 18:16:15.112068100
2.880721087,3.315610055,2024-09-20 18:16:15.112068400
2.880167433,3.315372775,2024-09-20 18:16:15.112068700
2.879613779,3.315293681,2024-09-20 18:16:15.112069000
2.879930153,3.316005523,2024-09-20 18:16:15.112069400
2.879139218,3.315451868,2024-09-20 18:16:15.112069700
2.878585564,3.316242803,2024-09-20 18:16:15.112070000
2.878190096,3.316796457,2024-09-20 18:16:15.112070300
2.877873723,3.316480083,2024-09-20 18:16:15.112070600
2.877161882,3.316480083,2024-09-20 18:16:15.112071000
2.877240975,3.316480083,2024-09-20 18:16:15.112071300
2.876766414,3.316321896,2024-09-20 18:16:15.112071600
2.876291854,3.316163709,2024-09-20 18:16:15.112071900
2.875896386,3.315926429,2024-09-20 18:16:15.112072200
2.875026358,3.315847336,2024-09-20 18:16:15.112072600
2.874235424,3.316005523,2024-09-20 18:16:15.112072900
2.873760863,3.316559177,2024-09-20 18:16:15.112073200
2.873049022,3.316163709,2024-09-20 18:16:15.112073500
2.872732648,3.316559177,2024-09-20 18:16:15.112073800
2.872178994,3.316796457,2024-09-20 18:16:15.112074200
2.8720999,3.317033737,2024-09-20 18:16:15.112074500
2.87162534,3.317429205,2024-09-20 18:16:15.112074800
2.871150779,3.317350111,2024-09-20 18:16:15.112075100
2.870913499,3.317350111,2024-09-20 18:16:15.112075400
2.870518031,3.317903765,2024-09-20 18:16:15.112075800
2.870043471,3.317745579,2024-09-20 18:16:15.112076100
2.869410723,3.317903765,2024-09-20 18:16:15.112076400
2.86956891,3.317745579,2024-09-20 18:16:15.112076700
2.868936162,3.316717364,2024-09-20 18:16:15.112077000
2.868619788,3.316480083,2024-09-20 18:16:15.112077400
2.868777975,3.31663827,2024-09-20 18:16:15.112077700
2.867670667,3.316005523,2024-09-20 18:16:15.112078000
2.866879732,3.31640099,2024-09-20 18:16:15.112078301
2.867037919,3.316163709,2024-09-20 18:16:15.112078601
2.866958826,3.316480083,2024-09-20 18:16:15.112079000
2.866405172,3.316717364,2024-09-20 18:16:15.112079300
2.865930611,3.316242803,2024-09-20 18:16:15.112079600
2.865693331,3.316480083,2024-09-20 18:16:15.112079900
2.865376957,3.316321896,2024-09-20 18:16:15.112080200
2.864665116,3.316084616,2024-09-20 18:16:15.112080600
2.863715994,3.316163709,2024-09-20 18:16:15.112080900
2.863636901,3.315926429,2024-09-20 18:16:15.112081200
2.863083247,3.315847336,2024-09-20 18:16:15.112081500
2.86292506,3.316321896,2024-09-20 18:16:15.112081800
2.862608686,3.339654466,2024-09-20 18:16:15.112082200
2.861580471,3.35760868,2024-09-20 18:16:15.112082500
2.860947723,3.362354287,2024-09-20 18:16:15.112082800
2.861264097,3.374060119,2024-09-20 18:16:15.112083100
2.860710443,3.38600323,2024-09-20 18:16:15.112083400
2.859761321,3.392805267,2024-09-20 18:16:15.112083800
2.859365854,3.394149856,2024-09-20 18:16:15.112084100
2.8588122,3.393517109,2024-09-20 18:16:15.112084400
2.858416733,3.390511557,2024-09-20 18:16:15.112084700
2.858891293,3.385845043,2024-09-20 18:16:15.112085000
2.859444948,3.380862156,2024-09-20 18:16:15.112085400
2.8588122,3.374692866,2024-09-20 18:16:15.112085700
2.857863079,2.83614553,2024-09-20 18:16:15.112086000
2.857863079,3.32075113,2024-09-20 18:16:15.112086300
2.856993051,3.314028186,2024-09-20 18:16:15.112086600
2.85675577,3.302322355,2024-09-20 18:16:15.112087000
2.85675577,3.282548991,2024-09-20 18:16:15.112087300
2.855964836,3.266888487,2024-09-20 18:16:15.112087600
2.855332088,3.26032373,2024-09-20 18:16:15.112087900
2.85422478,3.257634553,2024-09-20 18:16:15.112088200
2.854303873,3.256764525,2024-09-20 18:16:15.112088600
2.854303873,3.258504581,2024-09-20 18:16:15.112088900
2.853196565,3.26261744,2024-09-20 18:16:15.112089200
2.852880191,3.267521235,2024-09-20 18:16:15.112089500
2.852880191,3.272504122,2024-09-20 18:16:15.112089800
2.852722004,3.277882477,2024-09-20 18:16:15.112090200
2.852722004,3.282944458,2024-09-20 18:16:15.112090500
2.851851976,3.287136411,2024-09-20 18:16:15.112090800
2.851377415,3.289983776,2024-09-20 18:16:15.112091100
2.850665574,3.292198393,2024-09-20 18:16:15.112091400
2.850823761,3.293463888,2024-09-20 18:16:15.112091800
2.850191013,3.294966664,2024-09-20 18:16:15.112092100
2.850270107,3.295678505,2024-09-20 18:16:15.112092400
2.849479172,3.295520318,2024-09-20 18:16:15.112092700
2.849004612,3.295994878,2024-09-20 18:16:15.112093000
2.849241892,3.295915785,2024-09-20 18:16:15.112093400
2.848530051,3.295283037,2024-09-20 18:16:15.112093700
2.848134584,3.294966664,2024-09-20 18:16:15.112094000
2.847422742,3.295203944,2024-09-20 18:16:15.112094301
2.847422742,3.295045757,2024-09-20 18:16:15.112094600
2.846789995,3.295757598,2024-09-20 18:16:15.112095000
2.846631808,3.296390346,2024-09-20 18:16:15.112095300
2.845682686,3.296232159,2024-09-20 18:16:15.112095600
2.846157247,3.296785813,2024-09-20 18:16:15.112095900
2.845208126,3.297102187,2024-09-20 18:16:15.112096200
2.844654472,3.297734934,2024-09-20 18:16:15.112096600
2.844100817,3.297576748,2024-09-20 18:16:15.112096900
2.843626257,3.298763149,2024-09-20 18:16:15.112097200
2.843547163,3.300107738,2024-09-20 18:16:15.112097500
2.842993509,3.300582299,2024-09-20 18:16:15.112097800
2.842914416,3.300424112,2024-09-20 18:16:15.112098200
2.842598042,3.300977766,2024-09-20 18:16:15.112098500
2.842281668,3.301847794,2024-09-20 18:16:15.112098800
2.841965294,3.302480542,2024-09-20 18:16:15.112099100
2.842281668,3.302085074,2024-09-20 18:16:15.112099400
2.841016173,3.302005981,2024-09-20 18:16:15.112099800
2.84117436,3.303113289,2024-09-20 18:16:15.112100080
2.841095266,3.304774252,2024-09-20 18:16:15.112100400
2.840699799,3.304616065,2024-09-20 18:16:15.112100720
2.839908864,3.305486093,2024-09-20 18:16:15.112101040
2.839434303,3.305407,2024-09-20 18:16:15.112101360
2.839197023,3.305248813,2024-09-20 18:16:15.112101680
2.838247902,3.305327906,2024-09-20 18:16:15.112102000
2.838722462,3.30588156,2024-09-20 18:16:15.112102321
2.838801556,3.306118841,2024-09-20 18:16:15.112102640
2.838880649,3.306988869,2024-09-20 18:16:15.112102960
2.839038836,3.307067962,2024-09-20 18:16:15.112103280
2.837377874,3.307779803,2024-09-20 18:16:15.112103600
2.836824219,3.307621616,2024-09-20 18:16:15.112103920
2.836824219,3.308175271,2024-09-20 18:16:15.112104240
2.836824219,3.308491644,2024-09-20 18:16:15.112104560
2.836270565,3.308808018,2024-09-20 18:16:15.112104880
2.835558724,3.309440766,2024-09-20 18:16:15.112105200
2.835321444,3.309045299,2024-09-20 18:16:15.112105520
